profile_id,country,experience
31,romania,"AdobeAdobe1 yr 9 mos1 yr 9 mosBucharest, RomaniaBucharest, RomaniaSoftware Development EngineerSoftware Development EngineerFull-timeFull-timeJan 2025 - Present · 1 yr 3 mosJan 2025 to Present · 1 yr 3 mosSoftware Engineer InternSoftware Engineer InternInternshipInternshipJul 2024 - Dec 2024 · 6 mosJul 2024 to Dec 2024 · 6 mosBig Data DeveloperBig Data DeveloperOrange Services · InternshipOrange Services · InternshipJun 2022 - Sep 2023 · 1 yr 4 mos"
32,romania,"·      C++/C# DeveloperC++/C# DeveloperCognyteCognyteFeb 2025 - Present · 1 yr 2 mosFeb 2025 to Present · 1 yr 2 mosBucharest, Bucharest, RomaniaBucharest, Bucharest, Romania·      LuxoftLuxoftFull-time · 3 yrs 3 mosFull-time · 3 yrs 3 mosBucharest, RomaniaBucharest, Romaniao  Software EngineerSoftware EngineerFeb 2024 - Jan 2025 · 1 yrFeb 2024 to Jan 2025 · 1 yro  Software EngineerSoftware EngineerMar 2023 - Jan 2024 · 11 mosMar 2023 to Jan 2024 · 11 moso  Software EngineerSoftware EngineerNov 2021 - Mar 2023 · 1 yr 5 mosNov 2021 to Mar 2023 · 1 yr 5 mos InternInternLuxoft · InternshipLuxoft · InternshipJul 2021 - Sep 2021 · 3 mosJul 2021 to Sep 2021 · 3 mosBucharest, Romania "
33,romania,"·      Software Development Team LeadSoftware Development Team LeadArezzo SkyArezzo SkySep 2019 - Present · 6 yrs 7 mosSep 2019 to Present · 6 yrs 7 mosIaşi, RomaniaIaşi, RomaniaSoftware DeveloperSoftware DeveloperOptymyzeOptymyzeMar 2013 - Aug 2019 · 6 yrs 6 mosMar 2013 to Aug 2019 · 6 yrs 6 mosIasiIasiSoftware Developer EngineerSoftware Developer EngineerAmazonAmazonAug 2012 - Dec 2012 · 5 mosAug 2012 to Dec 2012 · 5 mosIasiIasi"
34,romania,"·      Embedded Software EngineerEmbedded Software Engineerifm · Full-timeifm · Full-timeAug 2023 - Present · 2 yrs 8 mosAug 2023 to Present · 2 yrs 8 mosSibiu, RomaniaSibiu, Romania·       ContinentalContinental3 yrs 2 mos3 yrs 2 moso  AmbassadorAmbassadorFeb 2023 - Aug 2023 · 7 mosFeb 2023 to Aug 2023 · 7 mosAlba Iulia, Alba, RomaniaAlba Iulia, Alba, Romaniao  Software Development EngineerSoftware Development EngineerDec 2021 - Aug 2023 · 1 yr 9 mosDec 2021 to Aug 2023 · 1 yr 9 mosSibiu, Sibiu, RomaniaSibiu, Sibiu, Romaniao  Conti TeacherConti TeacherSep 2022 - May 2023 · 9 mosSep 2022 to May 2023 · 9 mosSibiu, RomaniaSibiu, RomaniaC# - Remote Learning Module 1C# - Remote Learning Module 1Nagarro · InternshipNagarro · InternshipNov 2021 - Feb 2022 · 4 mosNov 2021 to Feb 2022 · 4 mosSibiu, Sibiu, RomaniaSibiu, Sibiu, RomaniaJunior Software developerJunior Software developerBertrandtBertrandtJun 2019 - May 2020 · 1 yrJun 2019 to May 2020 · 1 yrSibiu, Sibiu, Romania  "
35,romania,·      Senior Full Stack Software DeveloperSenior Full Stack Software DeveloperTOPMOTIVE Gruppe · Full-timeTOPMOTIVE Gruppe · Full-timeSep 2015 - Present · 10 yrs 7 mosSep 2015 to Present · 10 yrs 7 mosHybridHybrid Software DeveloperSoftware DeveloperSysgenicSysgenicSep 2012 - Sep 2015 · 3 yrs 1 mo 
36,romania," Software Development EngineerSoftware Development EngineerMagna Electronics LimitedMagna Electronics LimitedApr 2024 - Present · 2 yrsApr 2024 to Present · 2 yrsVitesco TechnologiesVitesco Technologies1 yr 9 mos1 yr 9 mosIaşi, RomaniaIaşi, RomaniaJunior Software EngineerJunior Software EngineerAug 2023 - Mar 2024 · 8 mosAug 2023 to Mar 2024 · 8 mosSoftware Internship for Control Technology Customer SWSoftware Internship for Control Technology Customer SWJul 2022 - Jul 2023 · 1 yr 1 mo "
37,romania,"·      UniCreditUniCredit3 yrs 5 mos3 yrs 5 mosBucharest, RomaniaBucharest, Romaniao  Software DeveloperSoftware DeveloperFull-timeFull-timeMar 2023 - Present · 3 yrs 1 moMar 2023 to Present · 3 yrs 1 moo  Junior Software DeveloperJunior Software DeveloperInternshipInternshipNov 2022 - Feb 2023 · 4 mosNov 2022 to Feb 2023 · 4 mos Software Development EngineerSoftware Development EngineerAmbit Group AG · Full-timeAmbit Group AG · Full-timeJul 2021 - Feb 2022 · 8 mosJul 2021 to Feb 2022 · 8 mosIaşi, RomaniaIaşi, Romaniao     InternInternIT LABS RD · InternshipIT LABS RD · InternshipJul 2020 - Sep 2020 · 3 mosJul 2020 to Sep 2020 · 3 mosGalaţi, Galaţi, Romania "
38,romania,"AdobeAdobe4 yrs 9 mos4 yrs 9 mosSoftware Development EngineerSoftware Development EngineerFull-timeFull-timeAug 2022 - Present · 3 yrs 8 mosAug 2022 to Present · 3 yrs 8 mosBucharest, RomaniaBucharest, RomaniaSoftware Engineer InternSoftware Engineer InternPart-timePart-timeOct 2021 - Jul 2022 · 10 mosOct 2021 to Jul 2022 · 10 mosBucharest, RomaniaBucharest, RomaniaSoftware Engineer InternSoftware Engineer InternFull-timeFull-timeJul 2021 - Sep 2021 · 3 mosJul 2021 to Sep 2021 · 3 mosBucharest, Romania"
39,romania,"LottolandLottoland7 yrs 9 mos7 yrs 9 mosSenior Java Software EngineerSenior Java Software EngineerFreelanceFreelanceJan 2021 - Present · 5 yrs 3 mosJan 2021 to Present · 5 yrs 3 mosOdorheiu Secuiesc, Harghita, RomaniaOdorheiu Secuiesc, Harghita, RomaniaJava DeveloperJava DeveloperFull-timeFull-timeJul 2018 - Jan 2021 · 2 yrs 7 mosJul 2018 to Jan 2021 · 2 yrs 7 mosGibraltarGibraltarJava DeveloperJava DeveloperPaddy Power BetfairPaddy Power BetfairAug 2014 - Jun 2018 · 3 yrs 11 mosAug 2014 to Jun 2018 · 3 yrs 11 mosJudețul Cluj, RomâniaJudețul Cluj, RomâniaInternshipInternshipNokiaNokiaJul 2012 - Oct 2012 · 4 mosJul 2012 to Oct 2012 · 4 mosBudapest, Hungary"
40,romania,"Senior Software DeveloperSenior Software DeveloperLibra Internet Bank · Full-timeLibra Internet Bank · Full-timeSep 2024 - Present · 1 yr 7 mosSep 2024 to Present · 1 yr 7 mosSoftware Development EngineerSoftware Development EngineerBento - Intellectually CuriousBento - Intellectually CuriousApr 2018 - Jul 2024 · 6 yrs 4 mosApr 2018 to Jul 2024 · 6 yrs 4 mosBucharest, Bucharest, Romania · HybridBucharest, Bucharest, Romania · HybridSoftware DeveloperSoftware DeveloperTotalSoftTotalSoftSep 2015 - Apr 2018 · 2 yrs 8 mosSep 2015 to Apr 2018 · 2 yrs 8 mosBucharest, Bucharest, RomaniaBucharest, Bucharest, RomaniaSoftware DeveloperSoftware DeveloperSustainalyticsSustainalyticsAug 2014 - Sep 2015 · 1 yr 2 mosAug 2014 to Sep 2015 · 1 yr 2 mosBucharest, Bucharest, RomaniaBucharest, Bucharest, RomaniaSoftware DeveloperSoftware DeveloperSquant DevelopmentSquant DevelopmentApr 2013 - Aug 2014 · 1 yr 5 mosApr 2013 to Aug 2014 · 1 yr 5 mosSoftware DeveloperSoftware DeveloperIndaco SystemsIndaco SystemsOct 2011 - Apr 2013 · 1 yr 7 mosOct 2011 to Apr 2013 · 1 yr 7 mosBucharest, Bucharest, Romania"
41,romania,Software EngineerSoftware EngineerFord Motor Company · Full-timeFord Motor Company · Full-timeJan 2026 - Present · 3 mosJan 2026 to Present · 3 mosDeutsche BankDeutsche Bank2 yrs 7 mos2 yrs 7 mosAssociate Software EngineerAssociate Software EngineerOct 2025 - Jan 2026 · 4 mosOct 2025 to Jan 2026 · 4 mosAnalyst Software EngineerAnalyst Software EngineerJul 2023 - Oct 2025 · 2 yrs 4 mos
42,romania,"Software EngineerSoftware EngineerDeutsche Bank · PermanentDeutsche Bank · PermanentAug 2022 - Present · 3 yrs 8 mosAug 2022 to Present · 3 yrs 8 mosBucharest, Romania"
43,romania,"Senior Software DeveloperSenior Software DeveloperSOFTEH PLUS · Full-timeSOFTEH PLUS · Full-timeJun 2018 - Present · 7 yrs 10 mosJun 2018 to Present · 7 yrs 10 mosBucharest, Romania"
44,romania,"EPAM SystemEPAM System5 yrs 7 mos5 yrs 7 mosSoftware EngineerSoftware EngineerFull-timeFull-timeSep 2021 - Present · 4 yrs 7 mosSep 2021 to Present · 4 yrs 7 mosBucharest, RomaniaBucharest, RomaniaAEM Developer, npm and +20 skillsTraineeTraineeFull-timeFull-timeMar 2021 - Aug 2021 · 6 mosMar 2021 to Aug 2021 · 6 mosKharkiv, UkraineKharkiv, UkraineLinux, AEM Developer and +14 skillsStudentStudentInternshipInternshipSep 2020 - Feb 2021 · 6 mosSep 2020 to Feb 2021 · 6 mosKharkiv, Ukraine"
45,romania,"Software EngineerSoftware EngineerDeutsche BankDeutsche BankJul 2025 - Present · 9 mosJul 2025 to Present · 9 mosBucharest, RomaniaBucharest, RomaniaSoftware EngineerSoftware EngineerAROBS Engineering · InternshipAROBS Engineering · InternshipApr 2025 - Jun 2025 · 3 mosApr 2025 to Jun 2025 · 3 mosBucharest, RomaniaBucharest, RomaniaDevOps DevSchoolDevOps DevSchoolING Hubs RomaniaING Hubs RomaniaAug 2024 - Oct 2024 · 3 mosAug 2024 to Oct 2024 · 3 mosBucharest, RomaniaBucharest, RomaniaNOC EngineerNOC EngineerRevel · Full-timeRevel · Full-timeNov 2023 - Aug 2024 · 10 mosNov 2023 to Aug 2024 · 10 mosBucharest, Romania"
46,romania,Solutions EngineerSolutions EngineerRetool · Full-timeRetool · Full-timeJan 2024 - Nov 2025 · 1 yr 11 mosJan 2024 to Nov 2025 · 1 yr 11 mosSoftware EngineerSoftware EngineerMeta · Full-timeMeta · Full-timeOct 2022 - Jan 2023 · 4 mosOct 2022 to Jan 2023 · 4 mosProblem SolvingSoftware Engineer InternSoftware Engineer InternFacebook · InternshipFacebook · InternshipMay 2021 - Aug 2021 · 4 mosMay 2021 to Aug 2021 · 4 mosProblem SolvingSoftware Engineer InternSoftware Engineer InternFacebook · InternshipFacebook · InternshipMay 2020 - Aug 2020 · 4 mosMay 2020 to Aug 2020 · 4 mosFacebook University Engineering InternFacebook University Engineering InternFacebook · InternshipFacebook · InternshipJun 2019 - Aug 2019 · 3 mos
47,romania,"Software DeveloperSoftware DeveloperBlue Kitsunebi · Full-timeBlue Kitsunebi · Full-timeMar 2023 - Present · 3 yrs 1 moMar 2023 to Present · 3 yrs 1 moBucharest, Romania · RemoteBucharest, Romania · Remote"
48,romania," Senior Software DeveloperSenior Software DeveloperTremend Software Consulting · Full-timeTremend Software Consulting · Full-timeJun 2023 - Present · 2 yrs 10 mosJun 2023 to Present · 2 yrs 10 mosBucharest, Romania · RemoteBucharest, Romania · Remote·       Senior Software EngineerSenior Software EngineerEndava · Full-timeEndava · Full-timeNov 2021 - May 2023 · 1 yr 7 mosNov 2021 to May 2023 · 1 yr 7 mosPiteşti, Argeş, RomaniaPiteşti, Argeş, Romania·       Software DeveloperSoftware DeveloperDRÄXLMAIER GroupDRÄXLMAIER GroupSep 2010 - Nov 2021 · 11 yrs 3 mosSep 2010 to Nov 2021 · 11 yrs 3 mosPitesti, RomaniaPitesti, Romania·      Freelancer FreelancerFreelancerSWS eMarketingSWS eMarketingJun 2011 - Apr 2013 · 1 yr 11 mosJun 2011 to Apr 2013 · 1 yr 11 mosGreater Toronto Area, CanadaGreater Toronto Area, Canada InternInternDaciaDaciaMar 2010 - May 2010 · 3 mosMar 2010 to May 2010 · 3 mosMioveni, RomaniaMioveni, RomaniaJunior Programmer Junior ProgrammerJunior ProgrammerSC GO BUSINESS SOLUTION SRLSC GO BUSINESS SOLUTION SRLFeb 2009 - Oct 2009 · 9 mosFeb 2009 to Oct 2009 · 9 mosBucharest "
49,romania,"
System Software EngineerSystem Software EngineerNew Business Dimensions · Full-timeNew Business Dimensions · Full-timeOct 2024 - Present · 1 yr 6 mosOct 2024 to Present · 1 yr 6 mosBucharest, RomaniaBucharest, RomaniaAnalytical Skills, Analytical thinking and +7 skillsBusiness Intelligence ConsultantBusiness Intelligence Consultantmsg Plaut Romania · Full-timemsg Plaut Romania · Full-timeAug 2022 - Sep 2024 · 2 yrs 2 mosAug 2022 to Sep 2024 · 2 yrs 2 mosBucharest, RomaniaBucharest, RomaniaData Analysis, Business Intelligence (BI) and +1 skillAppian Certified Associate DeveloperAppian Certified Associate DeveloperCrystal SystemCrystal SystemJan 2022 - Aug 2022 · 8 mosJan 2022 to Aug 2022 · 8 mosBucharest, RomaniaBucharest, RomaniaCrystal System S.R.LCrystal System S.R.LCrystal System S.R.L3 yrs 5 mos3 yrs 5 mosTechnical ConsultantTechnical ConsultantApr 2019 - Aug 2022 · 3 yrs 5 mosApr 2019 to Aug 2022 · 3 yrs 5 mosProgrammerProgrammerFull-timeFull-timeMar 2022 - Jul 2022 · 5 mosMar 2022 to Jul 2022 · 5 mosBucharest, Romania · On-site"
50,romania,·      Java DeveloperJava DeveloperCoface · Full-timeCoface · Full-timeMar 2025 - Present · 1 yr 1 moMar 2025 to Present · 1 yr 1 moBucharest Metropolitan AreaBucharest Metropolitan Area·       Dell TechnologiesDell TechnologiesFull-time · 3 yrs 2 mosFull-time · 3 yrs 2 moso  Software EngineerSoftware EngineerAug 2022 - Mar 2025 · 2 yrs 8 mosAug 2022 to Mar 2025 · 2 yrs 8 mosSoftware Engineer InternSoftware Engineer InternFeb 2022 - Aug 2022 · 7 mosFeb 2022 to Aug 2022 · 7 mos·       Full-stack DeveloperFull-stack DeveloperAQUASoft · InternshipAQUASoft · InternshipSep 2021 - Oct 2021 · 2 mos 
51,romania,"·      Software DeveloperSoftware DeveloperSitline Technology · Full-timeSitline Technology · Full-timeApr 2024 - Present · 2 yrsApr 2024 to Present · 2 yrs·      Web Developer Web DeveloperWeb DeveloperSolf Tech IT Group Solutions · Full-timeSolf Tech IT Group Solutions · Full-timeAug 2023 - Dec 2023 · 5 mosAug 2023 to Dec 2023 · 5 mosWeb Development Trainee Web Development TraineeIBM · ApprenticeshipIBM · ApprenticeshipJul 2023 - Aug 2023 · 2 mosJul 2023 to Aug 2023 · 2 mosBraşov, Romania · On-siteBraşov, Romania · On-siteVolunteer Software DeveloperVolunteer Software DeveloperArtByte · ApprenticeshipArtByte · ApprenticeshipSep 2021 - Jul 2023 · 1 yr 11 mosSep 2021 to Jul 2023 · 1 yr 11 mosBraşov, Romania · On-siteBraşov, Romania · On-siteWeb Development TraineeWeb Development TraineeIBM · ApprenticeshipIBM · ApprenticeshipMar 2022 - Apr 2022 · 2 mosMar 2022 to Apr 2022 · 2 mosBraşov, Romania · Remote "
52,romania," BearingPointBearingPoint2 yrs 11 mos2 yrs 11 mosHybridHybrido    § Advanced Software EngineerAdvanced Software EngineerFull-timeFull-timeMar 2026 - Present · 1 moMar 2026 to Present · 1 mo§ Software EngineerSoftware EngineerFull-timeFull-timeMar 2025 - Feb 2026 · 1 yrMar 2025 to Feb 2026 · 1 yrBucharest, RomaniaBucharest, Romania§ Frontend DeveloperFrontend DeveloperFull-timeFull-timeDec 2023 - Feb 2025 · 1 yr 3 mosDec 2023 to Feb 2025 · 1 yr 3 mosBucharest, RomaniaBucharest, Romania§ Frontend InternFrontend InternInternshipInternshipMay 2023 - Nov 2023 · 7 mosMay 2023 to Nov 2023 · 7 mosBucharest, RomaniaBucharest, RomaniaWeb Development InstructorWeb Development InstructorSoftware Development Academy · ContractSoftware Development Academy · ContractJan 2023 - Apr 2023 · 4 mosJan 2023 to Apr 2023 · 4 mosRemoteRemote Jury MemberJury MemberADFABER · FreelanceADFABER · FreelanceNov 2020 - Dec 2022 · 2 yrs 2 mos "
53,romania,"·      AdobeAdobeFull-time · 8 yrs 11 mosFull-time · 8 yrs 11 moso  Senior Software EngineerSenior Software EngineerJan 2025 - Present · 1 yr 3 mosJan 2025 to Present · 1 yr 3 mosBasel, Switzerland · HybridBasel, Switzerland · Hybrido  Software EngineerSoftware EngineerJul 2023 - Present · 2 yrs 9 mosJul 2023 to Present · 2 yrs 9 mosBasel, Switzerland · On-siteBasel, Switzerland · On-siteo  Software EngineerSoftware EngineerMay 2017 - Jul 2023 · 6 yrs 3 mosMay 2017 to Jul 2023 · 6 yrs 3 mosBucharest, Romania · On-siteBucharest, Romania · On-site Software ConsultantSoftware ConsultantALTEN · Full-timeALTEN · Full-timeMar 2016 - May 2017 · 1 yr 3 mosMar 2016 to May 2017 · 1 yr 3 mosBucharest, Romania · On-siteBucharest, Romania · On-siteAnalist AnalistAnalistAxwayAxway2014 - Mar 2016 · 2 yrs 3 mos2014 to Mar 2016 · 2 yrs 3 mos·       Programming AssistantProgramming AssistantIntel CorporationIntel CorporationJun 2013 - May 2014 · 1 yr "
54,romania,"4PSA4PSA5 yrs 5 mos5 yrs 5 mosSoftware EngineerSoftware EngineerFull-timeFull-timeMar 2024 - Present · 2 yrs 1 moMar 2024 to Present · 2 yrs 1 moBucharest, Romania · On-siteBucharest, Romania · On-siteSkills: Back-End Web Development · DatabasesSkills: Back-End Web Development · DatabasesSQA Automation EngineerSQA Automation EngineerFull-timeFull-timeJul 2021 - Present · 4 yrs 9 mosJul 2021 to Present · 4 yrs 9 mosSQA Automation EngineerSQA Automation EngineerPart-timePart-timeFeb 2021 - Jun 2021 · 5 mosFeb 2021 to Jun 2021 · 5 mosBucharest, RomaniaBucharest, RomaniaSQA Engineer InternSQA Engineer InternInternshipInternshipNov 2020 - Jan 2021 · 3 mosNov 2020 to Jan 2021 · 3 mosBucharest, Romania"
55,romania,"·      Software EngineerSoftware EngineerElectronic Arts (EA) · Full-timeElectronic Arts (EA) · Full-timeMar 2025 - Present · 1 yr 1 moMar 2025 to Present · 1 yr 1 moBucharest, Romania · HybridBucharest, Romania · Hybrid·       Embedded Software EngineerEmbedded Software EngineerHTEC Group · Full-timeHTEC Group · Full-timeOct 2023 - Dec 2024 · 1 yr 3 mosOct 2023 to Dec 2024 · 1 yr 3 mosBucharest, Romania · RemoteBucharest, Romania · Remote·       HARMAN InternationalHARMAN InternationalFull-time · 6 yrs 10 mosFull-time · 6 yrs 10 moso    § Technical Lead / Product OwnerTechnical Lead / Product OwnerFeb 2022 - Oct 2023 · 1 yr 9 mosFeb 2022 to Oct 2023 · 1 yr 9 mosBucharest, RomaniaBucharest, RomaniaTechnical Team LeadTechnical Team LeadDec 2020 - Feb 2022 · 1 yr 3 mosDec 2020 to Feb 2022 · 1 yr 3 mosBucharest, RomaniaBucharest, RomaniaSenior EngineerSenior EngineerJan 2017 - Dec 2020 · 4 yrsJan 2017 to Dec 2020 · 4 yrsBucharest, Bucharest, RomaniaBucharest, Bucharest, RomaniaSenior Technical ConsultantSenior Technical ConsultantMisys · Full-timeMisys · Full-timeApr 2016 - Jan 2017 · 10 mosApr 2016 to Jan 2017 · 10 mosBucharest, RomaniaBucharest, Romania C++ DeveloperC++ DeveloperLuxoftLuxoftFeb 2014 - Apr 2016 · 2 yrs 3 mosFeb 2014 to Apr 2016 · 2 yrs 3 mosBucharest, Bucharest, RomaniaBucharest, Bucharest, Romania Software Engineer in TestSoftware Engineer in TestElectronic ArtsElectronic ArtsNov 2012 - Feb 2014 · 1 yr 4 mosNov 2012 to Feb 2014 · 1 yr 4 mosBucurestiBucuresti·      Software Engineer Software EngineerSoftware EngineerMisys Banking SystemsMisys Banking SystemsJul 2011 - Aug 2012 · 1 yr 2 mosJul 2011 to Aug 2012 · 1 yr 2 mos "
56,romania,"  Software Development LeadSoftware Development LeadAnylyze · Full-timeAnylyze · Full-timeJun 2019 - Present · 6 yrs 10 mosJun 2019 to Present · 6 yrs 10 mos Arezzo SkyArezzo Sky7 yrs 11 mos7 yrs 11 mosIaşi, RomaniaIaşi, RomaniaSoftware Testing LeadSoftware Testing LeadOct 2018 - Jun 2019 · 9 mosOct 2018 to Jun 2019 · 9 mosSenior Software Test EngineerSenior Software Test EngineerJul 2014 - Oct 2018 · 4 yrs 4 mosJul 2014 to Oct 2018 · 4 yrs 4 mosSoftware Automation Test DeveloperSoftware Automation Test DeveloperAug 2011 - Jul 2014 · 3 yrsAug 2011 to Jul 2014 · 3 yrs§      "
57,romania,"·      Senior Software EngineerSenior Software EngineerEndavaEndavaSep 2021 - Present · 4 yrs 7 mosSep 2021 to Present · 4 yrs 7 mosBucharest, RomaniaBucharest, Romania ·       Software EngineerSoftware EngineerMinistry of National Defence - RomaniaMinistry of National Defence - Romania2017 - 2021 · 4 yrs2017 to 2021 · 4 yrsBucharest, RomaniaBucharest, Romania ·      .NET Developer .NET Developer.NET DeveloperFreelancerFreelancer2020 - 2020 · Less than a year "
58,romania,"·      Frontend DeveloperFrontend DeveloperOPEN · Full-timeOPEN · Full-timeSep 2024 - Present · 1 yr 7 mosSep 2024 to Present · 1 yr 7 mosBucharest, RomaniaBucharest, Romania·        Regular Frontend DeveloperRegular Frontend DeveloperLuxoft · Full-timeLuxoft · Full-timeAug 2023 - Sep 2024 · 1 yr 2 mosAug 2023 to Sep 2024 · 1 yr 2 mosBucharest, RomaniaBucharest, Romania DeveloperDeveloperEndava · Full-timeEndava · Full-timeDec 2022 - May 2023 · 6 mosDec 2022 to May 2023 · 6 mosBucharest, RomaniaBucharest, Romania Junior DeveloperJunior DeveloperLuxoft · Full-timeLuxoft · Full-timeAug 2021 - Nov 2022 · 1 yr 4 mosAug 2021 to Nov 2022 · 1 yr 4 mosBucharest, RomaniaBucharest, Romania TraineeTraineeTe Fac Programator · ApprenticeshipTe Fac Programator · ApprenticeshipAug 2020 - Nov 2021 · 1 yr 4 mosAug 2020 to Nov 2021 · 1 yr 4 mosRomaniaRomania·      Junior Software Developer Junior Software DeveloperJunior Software DeveloperUNICORN IT SERVICES · Full-timeUNICORN IT SERVICES · Full-timeApr 2021 - Jul 2021 · 4 mosApr 2021 to Jul 2021 · 4 mosBucharest, RomaniaBucharest, Romania·      InterJunior Backend Developer InterJunior Backend DeveloperInterJunior Backend DeveloperUNICORN IT SERVICES · ApprenticeshipUNICORN IT SERVICES · ApprenticeshipFeb 2021 - Apr 2021 · 3 mosFeb 2021 to Apr 2021 · 3 mosBucharest, RomaniaBucharest, Romania Trainee at School for .NETTrainee at School for .NETEndava · ApprenticeshipEndava · ApprenticeshipFeb 2021 - Mar 2021 · 2 mosFeb 2021 to Mar 2021 · 2 mosBucharest, RomaniaBucharest, RomaniaGeographic Information System SpecialistGeographic Information System SpecialistAECOM · Full-timeAECOM · Full-timeJan 2019 - Jul 2020 · 1 yr 7 mosJan 2019 to Jul 2020 · 1 yr 7 mosBucharest, Bucharest, RomaniaBucharest, Bucharest, Romania Master Data AnalystMaster Data AnalystMolson Coors · Full-timeMolson Coors · Full-timeOct 2018 - Dec 2018 · 3 mosOct 2018 to Dec 2018 · 3 mosBucharest, Bucharest, RomaniaBucharest, Bucharest, Romania ResearcherResearcherBRAT - Biroul Roman de Audit Transmedia · Full-timeBRAT - Biroul Roman de Audit Transmedia · Full-timeJul 2017 - Oct 2018 · 1 yr 4 mosJul 2017 to Oct 2018 · 1 yr 4 mosBucharest, RomaniaBucharest, Romaniao     Research AssistentResearch AssistentCentre for Environmental Research and Impact Studies - CCMESI · ContractCentre for Environmental Research and Impact Studies - CCMESI · ContractMar 2016 - Sep 2017 · 1 yr 7 mosMar 2016 to Sep 2017 · 1 yr 7 mosBucharest, Bucharest, RomaniaBucharest, Bucharest, RomaniaGeographic Information System SpecialistGeographic Information System SpecialistAECOM · ContractAECOM · ContractFeb 2016 - May 2016 · 4 mosFeb 2016 to May 2016 · 4 mosBucharest, Bucharest, RomaniaBucharest, Bucharest, Romania Geographic Information System SpecialistGeographic Information System SpecialistAECOM · ContractAECOM · ContractJul 2014 - Dec 2014 · 6 mos "
